id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31404087,Private Guest Suite in Columbia Heights,15513208,Joe,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93711,-77.03463,Entire home/apt,75,1,33,2019-07-01,5.76,1,35
31412643,Big room with massive closet 1 block from metro,19979392,Christopher,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90669,-76.93511,Private room,55,2,3,2019-04-06,0.63,7,297
31418462,Fresh Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90124,-77.05207,Entire home/apt,999,1,0,,,59,203
31418465,Glamorous Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90326,-77.05288,Entire home/apt,999,1,2,2019-04-28,0.65,59,184
31418466,Flashy Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.9024,-77.05261,Entire home/apt,999,1,0,,,59,213
31418469,Glorious Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90153,-77.05106,Entire home/apt,999,1,2,2019-02-25,0.42,59,208
31421230,"Spacious Clean Lux 1BR: Rest, Work, Play, Repeat!",64813126,Andrew,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96231,-77.00327,Entire home/apt,135,1,8,2019-07-11,3.04,1,196
31431409,Large NW DC Apt with View of Washington Monument,10022365,Claire,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92011,-77.03973,Entire home/apt,200,1,1,2019-01-10,0.16,1,0
31435271,Private Basement Flat with Porch  & Patio!,235464896,Seyedali,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90313,-76.98597,Entire home/apt,99,1,28,2019-07-01,6.51,1,65
31438778,Enchanting Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90157,-77.05237,Entire home/apt,999,1,3,2019-06-02,0.79,59,212
31438779,Flawless Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90094,-77.05139,Entire home/apt,999,1,4,2019-04-25,0.85,59,204
31438782,Entrancing Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90138,-77.05233,Entire home/apt,999,1,5,2019-06-02,1.34,59,208
31438784,Exceptional Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.9027,-77.05202,Entire home/apt,999,1,0,,,59,177
31438786,Famous Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90323,-77.05198,Entire home/apt,999,1,1,2019-05-05,0.42,59,231
31438787,Famed Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90237,-77.0525,Entire home/apt,999,1,0,,,59,213
31438791,Eloquent Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90165,-77.05251,Entire home/apt,999,1,1,2019-03-31,0.28,59,231
31438795,Extraordinary Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90238,-77.05069,Entire home/apt,999,1,10,2019-06-30,2.11,59,224
31444867,Sunny bedroom on Wisconsin Ave. NW,16496535,Diana,,"Cathedral Heights, McLean Gardens, Glover Park",38.93157,-77.07373,Private room,60,5,2,2019-05-27,0.61,1,63
31449121,CCNAC Pad,232895115,Chima,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.866,-76.94711,Private room,170,1,7,2019-05-17,1.56,3,315
31460754,DC Bed and Bath w/ High Ceilings #1,153680299,Ashish,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91824,-77.00267,Private room,75,1,0,,,3,287
31460998,DC Bed and Bath w/ High Ceilings #2,153680299,Ashish,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91659,-77.00131,Private room,75,1,0,,,3,289
31462193,"850 sq ft apartment w/office, den, wifi and phone",76939334,Lia,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90795,-76.98477,Entire home/apt,85,1,27,2019-07-02,4.58,3,48
31465231,Charming New Bloomingdale Ledroit Park 1BR APT,91052530,Kim,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91535,-77.01411,Entire home/apt,100,2,20,2019-06-25,4.44,1,12
31467200,1 bedroom in heart of Adams Morgan,947539,Uzair,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92088,-77.04094,Entire home/apt,85,3,3,2019-02-25,0.51,1,0
31468439,The DuPont Studio,235745629,Cm,,"Dupont Circle, Connecticut Avenue/K Street",38.91047,-77.03975,Entire home/apt,49,1,35,2019-07-12,5.68,1,288
31472311,Welcoming 5 BR home in Hillcrest - family friendly,15517555,Ali,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.86428,-76.96321,Entire home/apt,195,3,1,2019-07-13,1,1,0
31473995,Modern & Cozy 2-Bedroom Suite-Minutes to Downtown,218523092,Grant,,"Congress Heights, Bellevue, Washington Highlands",38.82219,-77.00729,Entire home/apt,99,2,16,2019-07-12,3.22,2,353
31488469,"MODERN 1br row house apt, centrally located @ U st",159396964,Bryan,,"Dupont Circle, Connecticut Avenue/K Street",38.9168,-77.03699,Entire home/apt,180,3,0,,,1,52
31490653,Edgewood Place,144377541,Byron,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91993,-77.00126,Entire home/apt,175,3,15,2019-06-26,3.04,2,323
31491633,Close to National Harbor/Downtown DC,235932023,Crystal,,"Congress Heights, Bellevue, Washington Highlands",38.82037,-77.0076,Private room,85,2,0,,,2,180
31509225,A cozy apartment in the heart of DuPont,17921234,Sara,,"Dupont Circle, Connecticut Avenue/K Street",38.91347,-77.0427,Entire home/apt,139,1,28,2019-07-12,5.64,1,301
31514187,1 BR/1 Bath modern apartment in Navy Yard,140790993,Gabriela,,"Near Southeast, Navy Yard",38.87343,-77.00327,Entire home/apt,145,1,6,2019-06-27,2.50,1,4
31517023,Quiet and quaint urban retreat,108050042,Deena,,"North Michigan Park, Michigan Park, University Heights",38.9389,-76.99345,Private room,33,30,1,2019-03-15,0.24,1,73
31535857,Guest Room in Large Light-Filled NE DC Rowhouse,30378126,James,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90376,-76.99098,Private room,75,1,2,2019-05-03,0.76,1,41
31539090,Vacation House near Captiol Hill,139824107,Tad,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9016,-76.97701,Entire home/apt,119,2,15,2019-07-12,2.49,1,236
31554614,Newly renovated private apartment in DC,98438550,William,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9181,-77.00167,Entire home/apt,75,1,26,2019-06-20,4.41,1,53
31557322,Vibrant U/14th St. Rowhome in the Heart of DC,20915410,Rachael,,"Dupont Circle, Connecticut Avenue/K Street",38.91434,-77.03566,Entire home/apt,262,2,7,2019-06-30,1.18,2,60
31560659,Beautiful private bedroom in Columbia Heights,4580920,Edgar,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92326,-77.02814,Private room,44,1,2,2019-01-24,0.34,1,0
31562778,Entire Studio Apt in Glover Park/Washington DC,236576107,Martha,,"Cathedral Heights, McLean Gardens, Glover Park",38.92206,-77.07441,Entire home/apt,60,2,1,2019-02-19,0.20,1,0
31563801,Cute Cozy Condo in the CAPITAL,146354749,Denville,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90971,-76.98857,Entire home/apt,89,1,5,2019-04-07,0.90,1,0
31567645,Imaginative Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90253,-77.05055,Entire home/apt,999,1,1,2019-04-28,0.38,59,234
31567647,Heavenly Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90323,-77.0514,Entire home/apt,999,1,1,2019-04-12,0.32,59,243
31568324,"1634-1/2 Riggs Pl NW, Washington, DC 20009",7650266,Stay-Attache,,"Dupont Circle, Connecticut Avenue/K Street",38.91275,-77.03704,Entire home/apt,116,30,0,,,44,364
31570396,Modern Living on DC's Trendy 14th Street Corridor,6880365,Kerry,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92062,-77.03411,Entire home/apt,99,1,39,2019-06-23,6.92,1,212
31571620,Intriguing Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.9015,-77.0528,Entire home/apt,999,1,1,2019-03-16,0.25,59,249
31571621,Impressive Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90237,-77.05278,Entire home/apt,999,1,2,2019-05-05,0.68,59,192
31571622,Impeccable Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90132,-77.05057,Entire home/apt,999,1,6,2019-06-16,1.49,59,248
31571623,Bold Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90153,-77.05141,Entire home/apt,999,1,1,2019-04-22,0.35,59,155
31581378,Columbia Heights Apt for Rent ,41831545,Raafeh,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91917,-77.03433,Entire home/apt,94,6,7,2019-06-30,1.64,1,9
31586336,Cozy Private Room in the Heart of Dupont,50085482,Marnie,,"Dupont Circle, Connecticut Avenue/K Street",38.91126,-77.03906,Private room,54,1,11,2019-07-12,1.92,1,0
31586893,Sun Drenched studio in the Heart of Georgetown,9176524,Desiree,,"Georgetown, Burleith/Hillandale",38.90579,-77.05809,Entire home/apt,73,3,8,2019-05-19,1.45,1,104
31592816,Perfect Home for Four in DC! Full kitchen!,1158402,Laura,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86926,-76.98513,Entire home/apt,79,2,35,2019-07-12,7.05,2,34
31595879,Jazzy Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90114,-77.05197,Entire home/apt,999,1,0,,,59,261
31595882,Majestic Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.9011,-77.05239,Entire home/apt,999,1,4,2019-06-23,0.84,59,227
31595884,Memorable Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90254,-77.05116,Entire home/apt,999,1,0,,,59,260
31595887,Magical Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90271,-77.05095,Entire home/apt,999,1,2,2019-04-18,0.57,59,220
31595890,Luxurious Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90259,-77.0523,Entire home/apt,999,1,1,2019-04-13,0.32,59,222
31595893,Magnificent Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90257,-77.05232,Entire home/apt,999,1,3,2019-06-02,0.83,59,226
31595896,Inviting Stay Alfred at Varsity on K,114353388,Stay Alfred,,"West End, Foggy Bottom, GWU",38.90106,-77.0514,Entire home/apt,999,1,7,2019-06-29,1.38,59,94
31599341,2 bdrm 2bth roommate layout condo 10 mins to metro,128923810,Aziza,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92414,-77.04413,Entire home/apt,200,7,0,,,1,317
31621711,Our home with guest bed,237064753,Jennifer,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95715,-76.99857,Private room,26,1,2,2019-02-01,0.36,1,0
31624271,Capital Hill Home 2 Bedroom private bath 3rd floor,5467394,Julie,,"Capitol Hill, Lincoln Park",38.88535,-77.00474,Private room,125,2,0,,,2,60
31642155,DC 1 Bedroom in Great Location,48005494,Zeus,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87063,-77.0139,Entire home/apt,110,30,0,,,129,349
31643469,Newly Renovated Historic Capitol Hill Apartment,237237007,Bruce,,"Capitol Hill, Lincoln Park",38.88205,-76.99918,Entire home/apt,120,3,19,2019-06-29,3.83,1,53
31648141,"Bright, private master suite -- urban yet serene",3096427,Cate,,"Brightwood Park, Crestwood, Petworth",38.94752,-77.017,Private room,70,4,0,,,1,237
31652735,Gorgeous new home - pvt bedroom/bath - metro close,20553715,Steve,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93344,-77.01963,Private room,65,1,6,2019-06-14,1.04,1,319
31662795,nathan,208100464,Sirak,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90708,-76.98906,Private room,45,1,26,2019-07-14,4.59,2,253
31663988,One Bedroom/One Bathroom House Apartment,119855304,Lizey,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93145,-77.02255,Entire home/apt,80,2,24,2019-07-11,4.14,1,301
31671091,6 Bed mix Shared Room,37920286,Dc International Hostel 1,,"Shaw, Logan Circle",38.9106,-77.02182,Shared room,35,1,10,2019-06-23,1.78,7,365
31673826,Light filled one bedroom in heart of DuPont Circle,237495121,Emily,,"Dupont Circle, Connecticut Avenue/K Street",38.90867,-77.03817,Entire home/apt,152,5,0,,,1,0
31689998,"Beautiful high-rise, near White House & 14th/U St.",7003335,Angela,,"Shaw, Logan Circle",38.90705,-77.03116,Entire home/apt,189,2,7,2019-06-24,1.84,1,275
31707197,Cozy Modern English Basement 1 Bedroom,18000247,Emily,,"Capitol Hill, Lincoln Park",38.88809,-76.98309,Entire home/apt,95,1,5,2019-07-07,1.40,1,87
31708124,New Place - Columbia Heights/Park View,6555931,Dino,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9265,-77.02482,Entire home/apt,85,1,31,2019-07-07,7.44,1,130
31719339,Private room,25634014,Oscar,,"Brightwood Park, Crestwood, Petworth",38.95972,-77.03198,Private room,38,1,6,2019-06-27,3.60,1,8
31719790,High end condo in the heart of Georgetown,50157033,Michael,,"Georgetown, Burleith/Hillandale",38.90457,-77.06343,Entire home/apt,100,90,2,2019-07-06,1.30,1,143
31740126,Amazing DC PENTHOUSE w/amazing view of  USCapitol,230370797,Jay,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9019,-76.98053,Entire home/apt,225,2,2,2019-04-01,0.53,2,180
31741258,Charming Row House / En-suite Bathroom,238072632,Caroline,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92685,-77.02571,Private room,70,2,9,2019-04-22,1.68,1,0
31758275,Modern Comfort | Center of  DC,2530459,Audrey,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91603,-77.01047,Entire home/apt,125,2,5,2019-06-04,2.05,1,131
31759134,"Historic Apt. w/ Neighborhood Vibe, City Ease",134410269,Gail,,"Brightwood Park, Crestwood, Petworth",38.9455,-77.03397,Entire home/apt,76,3,0,,,1,68
31759708,✔️Parking.  ✔️Patio.  ✔️Plenty-fast WiFi.,2685724,Stacey,,"Union Station, Stanton Park, Kingman Park",38.89544,-76.99029,Entire home/apt,125,2,26,2019-07-11,7.29,1,132
31799946,Double Over Double Bunk 3 blocks from H Street NE,10457282,Tiffany,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90464,-76.98292,Private room,57,2,0,,,1,0
31804536,Historic Private Home,66256547,Peggy,,"Brightwood Park, Crestwood, Petworth",38.94538,-77.03528,Private room,50,60,0,,,1,349
31806927,"Spacious, Cozy, Affordable Apt near Downtown DC",26877862,Randy,,"Congress Heights, Bellevue, Washington Highlands",38.82582,-77.00777,Entire home/apt,55,2,32,2019-07-09,5.78,2,288
31809354,2B/2b New Americana Retreat in the heart of D.C.!,238394816,Lee,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92399,-77.04403,Entire home/apt,159,2,34,2019-07-06,6.58,1,95
31809638,Eckington treasure,113446514,Edner,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9193,-77.00134,Entire home/apt,100,2,0,,,1,179
31823382,Pleasant 3BR home for comfortable stay in DC,6110383,Jess,,"Brightwood Park, Crestwood, Petworth",38.95276,-77.02309,Entire home/apt,250,2,1,2019-04-20,0.34,1,12
31824956,Cozy new 1BR Apt near  Ad- Mo and Col. Heights!,238503631,Charlie,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92724,-77.03432,Entire home/apt,99,7,1,2019-06-13,0.91,1,58
31829178,"Charming, Renovated Capitol Hill Garden Apartment",238532321,James & Jacqueline,,"Union Station, Stanton Park, Kingman Park",38.89771,-77.00014,Entire home/apt,130,3,29,2019-07-02,6.49,1,116
31830860,English Basement Apt Blocks from the Capitol!,238544165,Tamara,,"Union Station, Stanton Park, Kingman Park",38.89961,-76.99166,Entire home/apt,89,2,25,2019-07-07,5.03,1,101
31836147,Spacious Central DC Home ★ Metro Access/Parking,9680354,Adam,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93478,-77.02148,Entire home/apt,315,1,46,2019-07-07,8.47,5,138
31836433,Private Rowhouse Apartment  ★ Metro Access/Parking,9680354,Adam,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93285,-77.02156,Entire home/apt,129,1,28,2019-07-14,7.00,5,226
31851670,Cozy pre-Civil War rowhome w/lots of character!,63396381,Dawn,,"Union Station, Stanton Park, Kingman Park",38.9004,-76.9997,Entire home/apt,118,1,5,2019-06-26,1.11,1,40
31877175,Family-Friendly Designer Cap Hill English Basement,12259319,Michael,,"Capitol Hill, Lincoln Park",38.88935,-76.9888,Entire home/apt,139,2,17,2019-05-12,3.98,1,272
31879660,Basemnt Studio apt w/ private entrance and parking,238941181,Helene,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93566,-77.02043,Entire home/apt,105,2,23,2019-07-12,7.11,1,19
31879682,Newly Renovated Guest Suite with Private Entrance,238942092,Marie,,"Brightwood Park, Crestwood, Petworth",38.95548,-77.01573,Entire home/apt,66,2,26,2019-06-30,5.78,1,78
31882060,Spacious Woodley Park/Adams Morgan two bedroom,1515440,Beth,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92185,-77.04664,Entire home/apt,150,3,16,2019-06-08,3.58,1,70
31882740,Capitol Hill 1bd Walkers Dream! Food Lovers Gem,15082394,Manorshare,,"Capitol Hill, Lincoln Park",38.89191,-76.99711,Entire home/apt,150,2,6,2019-05-23,1.15,5,24
31887632,Neighbor of Capitol,220082929,Anna,,"Union Station, Stanton Park, Kingman Park",38.89805,-77.00182,Entire home/apt,110,3,1,2019-06-27,1,2,86
31899730,"WALK 2 CONVENTION CENTER, 1 BR, 1 Bath basement",3448315,Allen,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91069,-77.01576,Entire home/apt,95,4,7,2019-06-07,1.42,10,347
31900109,Adams Morgan Art Deco Awaiting Your Arrival!!,239130361,Jo,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92365,-77.03743,Entire home/apt,150,3,12,2019-07-12,2.88,1,76
31903222,Luxury Loft on 14th St - mins from attractions,163527787,Shehla,,"Shaw, Logan Circle",38.90765,-77.03317,Entire home/apt,199,2,1,2019-03-28,0.27,2,360
31904404,Newly Renovated Studio Apartment with Parking,48430258,Kamile,,"Capitol Hill, Lincoln Park",38.87804,-76.98429,Entire home/apt,85,30,2,2019-05-18,0.47,2,328
31905515,3 bed house close to H st/Gallaudet University!,32616579,Elena,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90514,-76.98901,Entire home/apt,168,3,22,2019-07-13,6.17,1,71
31918184,Cozy Petworth Guest Suite,24932399,Erin,,"Brightwood Park, Crestwood, Petworth",38.9466,-77.02398,Entire home/apt,85,2,12,2019-06-30,2.42,1,27
31926078,MID-SUMMER—NOVEMBER—-BY CAPITOL!—SCOTUS!—LIBCON!!!,8543340,Sandy,,"Union Station, Stanton Park, Kingman Park",38.89279,-77.00066,Entire home/apt,192,45,0,,,1,300
31926714,SPACIOUS LUX 3BR 2.5BA FREE PARKING NEAR METRO,4365896,Randy,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.94954,-77.01284,Entire home/apt,138,2,8,2019-07-07,1.62,2,11
31930177,Urban Chic Apartment in the Heart of Shaw,25736813,John,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91512,-77.02084,Private room,99,2,14,2019-07-13,2.71,1,24
31948052,1 Bedroom Luxury Apartment for the Weekend,59008668,Victoria,,"Union Station, Stanton Park, Kingman Park",38.90509,-77.00417,Entire home/apt,90,1,2,2019-03-27,0.53,1,36
31952226,Charming Newly Renovated Studio Getaway,239563943,Kim,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93526,-77.02119,Entire home/apt,90,2,34,2019-07-13,8.36,1,73
31953126,Sun-filled studio near everything,239572278,Yan,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92824,-77.04166,Entire home/apt,86,2,14,2019-06-24,3.28,1,63
31954202,Fitness-friendly stay in chic home w/ free parking,1831338,Rhonda,,"Mayfair, Hillbrook, Mahaning Heights",38.89851,-76.95068,Private room,80,2,14,2019-07-11,3.33,1,51
31956455,"Palisades Perfection! The Perfect ""Pied a Terre""",51332369,Marjory,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.92771,-77.10795,Entire home/apt,95,3,20,2019-05-29,3.90,1,30
31961961,Private 1 Bedroom in the Heart of DC,109514808,Hallie,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90461,-77.0314,Entire home/apt,140,2,35,2019-07-07,7.09,1,97
31965051,Beautiful home away from home...,133238533,Michael,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90143,-76.92343,Shared room,80,2,0,,,1,364
31979308,Studio in the Heart of Washington DC,308052,Rahul,,"West End, Foggy Bottom, GWU",38.90142,-77.0472,Entire home/apt,70,10,2,2019-04-13,0.40,1,39
